(S)-Methylmalonyl-CoA,Intermediate
4-methyl-3-Oxoheptanoyl-CoA,Intermediate
4-methyl-3-Oxononanoyl-CoA,Intermediate
4-methyl-3-Oxoundecanoyl-CoA,Intermediate
4-methyl-3R-3-Hydroxypentanoyl-CoA,Intermediate
4-methyl-5-Acetoacetyl-CoA,Intermediate
4-methyl-Decane,Target
4-methyl-Heptanoyl-CoA,Intermediate
4-methyl-Nonanoyl-CoA,Intermediate
4-methyl-Pent-2-enoyl-CoA,Intermediate
4-methyl-Pentanoyl-CoA,Intermediate
4-methyl-S-Hydroxyheptanoyl-CoA,Intermediate
4-methyl-S-Hydroxynonanoyl-CoA,Intermediate
4-methyl-S-Hydroxyundecanoyl-CoA,Intermediate
4-methyl-Undecanoic Acid,Intermediate
4-methyl-Undecanoyl-CoA,Intermediate
4-methyl-trans-hept-2-enoyl-CoA,Intermediate
4-methyl-trans-non-2-enoyl-CoA,Intermediate
4-methyl-trans-undec-2-enoyl-CoA,Intermediate
ADP,Input/Output
ATP,Input
Acetyl-CoA,Input/Output
CO2,Input/Output
CoA,Input/Output
H2O,Input/Output
HCO3-,Intermediate
Hplus,Input/Output
Malonyl-CoA,Intermediate
NADH,Input
NADPH,Intermediate
NADPplus,Input/Output
NADplus,Input/Output
Orthophosphate,Input/Output
Propionyl-CoA,Input/Output
Oxygen,Input/Output
Formate,Intermediate
4-methyl-Undecanal,Intermediate
